1.089099085635677213e+06 4.349714231436373666e+06
1.089209895361581352e+06 4.349711316605680622e+06
1.089277781900681555e+06 4.349732332075654529e+06
1.089394444254237926e+06 4.349827070998435840e+06
1.089378649548596237e+06 4.349882737847032957e+06
