1.089048299119294388e+06 4.349706425850857049e+06
1.089149005468349904e+06 4.349708503880164586e+06
1.089257218941474799e+06 4.349718782051034272e+06
1.089304015981819946e+06 4.349750480120472610e+06
1.089344629030260257e+06 4.349786232172030956e+06
1.089410486345604993e+06 4.349843319760707207e+06
1.089377977282490348e+06 4.349885443369536661e+06
